voiceCredits,voterId,owner
100,406,0x2CcDe611A35Aa395c8aEb2bAbB4E25C835CA1760
100,407,0x2CcDe611A35Aa395c8aEb2bAbB4E25C835CA1760
100,408,0xF1b726a64d8c1fB46f8C1B0ac19a7Fd5e979A694
100,409,0xC72362DEb3572D3B334fDA7A8B2f0188bF27c6a1
200,410,0x805Ed1Ad073eD9A6D9d9105D5F3BbF8eac8C2AB5
141,411,0x99CCF0db7783927E9a1Ad324e99b6964C587024A
141,412,0x99CCF0db7783927E9a1Ad324e99b6964C587024A
141,413,0x99CCF0db7783927E9a1Ad324e99b6964C587024A
161,414,0xed356955A4AF05D83fa553871c67aF147e14ca3E
134,415,0xed356955A4AF05D83fa553871c67aF147e14ca3E
134,416,0xed356955A4AF05D83fa553871c67aF147e14ca3E
157,417,0xed356955A4AF05D83fa553871c67aF147e14ca3E
134,418,0xed356955A4AF05D83fa553871c67aF147e14ca3E
150,419,0xed356955A4AF05D83fa553871c67aF147e14ca3E
150,420,0xed356955A4AF05D83fa553871c67aF147e14ca3E
157,421,0xed356955A4AF05D83fa553871c67aF147e14ca3E
100,422,0x28de46689b899af843Ec549199AD70a75ad4d960
396,423,0xE3b2F16a52671AF6a5d498D3CfDcCCdC2Ad0D58f
100,424,0x28de46689b899af843Ec549199AD70a75ad4d960
109,425,0xE3b2F16a52671AF6a5d498D3CfDcCCdC2Ad0D58f
100,426,0x28de46689b899af843Ec549199AD70a75ad4d960
100,427,0x28de46689b899af843Ec549199AD70a75ad4d960
100,428,0x28de46689b899af843Ec549199AD70a75ad4d960
100,429,0x38dAeCF70b224dFd3b419B19F5302a156B7cbC4B
100,430,0x06C650735Ceed6E92c2F21981daa7DDb90A1D51d
100,431,0x248589203C6aA373A77EaF1f172f6f33049f7c3d
100,432,0x248589203C6aA373A77EaF1f172f6f33049f7c3d
100,433,0x248589203C6aA373A77EaF1f172f6f33049f7c3d
100,434,0x248589203C6aA373A77EaF1f172f6f33049f7c3d
100,435,0x248589203C6aA373A77EaF1f172f6f33049f7c3d
100,436,0x248589203C6aA373A77EaF1f172f6f33049f7c3d
150,437,0x342996D8EAC41fb5ea4ab781863eA66C230C39EA
100,438,0x248589203C6aA373A77EaF1f172f6f33049f7c3d
100,439,0x248589203C6aA373A77EaF1f172f6f33049f7c3d
150,440,0x342996D8EAC41fb5ea4ab781863eA66C230C39EA
100,441,0x248589203C6aA373A77EaF1f172f6f33049f7c3d
100,442,0x248589203C6aA373A77EaF1f172f6f33049f7c3d
100,443,0x248589203C6aA373A77EaF1f172f6f33049f7c3d
100,444,0x528FDadcC203782CCA04e5fDE6a609f419ba1b92
100,445,0x248589203C6aA373A77EaF1f172f6f33049f7c3d
100,446,0x248589203C6aA373A77EaF1f172f6f33049f7c3d
100,447,0x248589203C6aA373A77EaF1f172f6f33049f7c3d
100,448,0x248589203C6aA373A77EaF1f172f6f33049f7c3d
100,449,0x248589203C6aA373A77EaF1f172f6f33049f7c3d
100,450,0x248589203C6aA373A77EaF1f172f6f33049f7c3d
100,451,0x248589203C6aA373A77EaF1f172f6f33049f7c3d
100,452,0x248589203C6aA373A77EaF1f172f6f33049f7c3d
100,453,0x248589203C6aA373A77EaF1f172f6f33049f7c3d
100,454,0x248589203C6aA373A77EaF1f172f6f33049f7c3d
100,455,0xa7169A3f91731B70ec1b1339BB1c694D1EcCeA73
300,456,0x805Ed1Ad073eD9A6D9d9105D5F3BbF8eac8C2AB5
100,457,0x28de46689b899af843Ec549199AD70a75ad4d960
100,458,0x28de46689b899af843Ec549199AD70a75ad4d960
100,459,0x28de46689b899af843Ec549199AD70a75ad4d960
100,460,0x28de46689b899af843Ec549199AD70a75ad4d960
100,461,0x28de46689b899af843Ec549199AD70a75ad4d960
100,462,0x28de46689b899af843Ec549199AD70a75ad4d960
100,463,0x4EA4A38e351Ae6e4d29F19a173986A178144132f
150,464,0x342996D8EAC41fb5ea4ab781863eA66C230C39EA
125,465,0x342996D8EAC41fb5ea4ab781863eA66C230C39EA
100,466,0xAe22A659B0b58F4C61a6Aaf7fC0fe7b1f7Fa59fC
100,467,0xAe22A659B0b58F4C61a6Aaf7fC0fe7b1f7Fa59fC
100,468,0x7A00f6Baf2Bc98f66C2C7dEB4607223B1bD6f6cF
100,469,0x28de46689b899af843Ec549199AD70a75ad4d960
100,470,0x28de46689b899af843Ec549199AD70a75ad4d960
100,471,0x28de46689b899af843Ec549199AD70a75ad4d960
100,472,0x28de46689b899af843Ec549199AD70a75ad4d960
100,473,0x11dF282cF331c6E1e29B7430Dd359BE256d5e4Fb
100,474,0x36533fA26F038b4A17e585Bf8C326903959BBf0b
100,475,0xc0d39bCC0a021CFb5dB2b8CEDb160E4EA0Ff5176
689,476,0x342996D8EAC41fb5ea4ab781863eA66C230C39EA
100,477,0x2c39B8C5B9D31299449474A4D0bcd8F9A32751E4
100,478,0x4EA4A38e351Ae6e4d29F19a173986A178144132f
100,479,0x8fe9b4efD86C3D7b659c15f4D06a08710BCc9819
175,480,0x342996D8EAC41fb5ea4ab781863eA66C230C39EA
175,481,0x342996D8EAC41fb5ea4ab781863eA66C230C39EA
300,482,0x342996D8EAC41fb5ea4ab781863eA66C230C39EA
300,483,0x342996D8EAC41fb5ea4ab781863eA66C230C39EA
496,484,0x342996D8EAC41fb5ea4ab781863eA66C230C39EA
100,485,0x06C650735Ceed6E92c2F21981daa7DDb90A1D51d
150,486,0xed356955A4AF05D83fa553871c67aF147e14ca3E
150,487,0xed356955A4AF05D83fa553871c67aF147e14ca3E
157,488,0xed356955A4AF05D83fa553871c67aF147e14ca3E
150,489,0xed356955A4AF05D83fa553871c67aF147e14ca3E
157,490,0xed356955A4AF05D83fa553871c67aF147e14ca3E
175,491,0x342996D8EAC41fb5ea4ab781863eA66C230C39EA
100,492,0x38dAeCF70b224dFd3b419B19F5302a156B7cbC4B
175,493,0x342996D8EAC41fb5ea4ab781863eA66C230C39EA
175,494,0x342996D8EAC41fb5ea4ab781863eA66C230C39EA
125,495,0x342996D8EAC41fb5ea4ab781863eA66C230C39EA
367,496,0x342996D8EAC41fb5ea4ab781863eA66C230C39EA
125,497,0x342996D8EAC41fb5ea4ab781863eA66C230C39EA
671,498,0x342996D8EAC41fb5ea4ab781863eA66C230C39EA
671,499,0x342996D8EAC41fb5ea4ab781863eA66C230C39EA
840,500,0x342996D8EAC41fb5ea4ab781863eA66C230C39EA
100,501,0x2c39B8C5B9D31299449474A4D0bcd8F9A32751E4
367,502,0x342996D8EAC41fb5ea4ab781863eA66C230C39EA
367,503,0x342996D8EAC41fb5ea4ab781863eA66C230C39EA
100,504,0x342996D8EAC41fb5ea4ab781863eA66C230C39EA
100,505,0x342996D8EAC41fb5ea4ab781863eA66C230C39EA
100,506,0x2c39B8C5B9D31299449474A4D0bcd8F9A32751E4
100,507,0x342996D8EAC41fb5ea4ab781863eA66C230C39EA
100,508,0x7D415A8149741f668B114AB41aA44bA3878e108b
100,509,0x342996D8EAC41fb5ea4ab781863eA66C230C39EA
100,510,0x4EA4A38e351Ae6e4d29F19a173986A178144132f
100,511,0xF512147180ebF2273636Eb2A8547424F90410D51
100,512,0xF512147180ebF2273636Eb2A8547424F90410D51
100,513,0xF512147180ebF2273636Eb2A8547424F90410D51
150,514,0x342996D8EAC41fb5ea4ab781863eA66C230C39EA
150,515,0x342996D8EAC41fb5ea4ab781863eA66C230C39EA
150,516,0x342996D8EAC41fb5ea4ab781863eA66C230C39EA
150,517,0x342996D8EAC41fb5ea4ab781863eA66C230C39EA
150,518,0x342996D8EAC41fb5ea4ab781863eA66C230C39EA
150,519,0x342996D8EAC41fb5ea4ab781863eA66C230C39EA
175,520,0x342996D8EAC41fb5ea4ab781863eA66C230C39EA
150,521,0x342996D8EAC41fb5ea4ab781863eA66C230C39EA
100,522,0x38dAeCF70b224dFd3b419B19F5302a156B7cbC4B
150,523,0x342996D8EAC41fb5ea4ab781863eA66C230C39EA
100,524,0x478Afeb45241020389F3194cB2E9a6ff5E317733
150,525,0x342996D8EAC41fb5ea4ab781863eA66C230C39EA
150,526,0x342996D8EAC41fb5ea4ab781863eA66C230C39EA
150,527,0x342996D8EAC41fb5ea4ab781863eA66C230C39EA
175,528,0x342996D8EAC41fb5ea4ab781863eA66C230C39EA
175,529,0x342996D8EAC41fb5ea4ab781863eA66C230C39EA
175,530,0x342996D8EAC41fb5ea4ab781863eA66C230C39EA
175,531,0x342996D8EAC41fb5ea4ab781863eA66C230C39EA
150,532,0x342996D8EAC41fb5ea4ab781863eA66C230C39EA
150,533,0x342996D8EAC41fb5ea4ab781863eA66C230C39EA
150,534,0x342996D8EAC41fb5ea4ab781863eA66C230C39EA
150,535,0x342996D8EAC41fb5ea4ab781863eA66C230C39EA
100,536,0x342996D8EAC41fb5ea4ab781863eA66C230C39EA
100,537,0x342996D8EAC41fb5ea4ab781863eA66C230C39EA
100,538,0x342996D8EAC41fb5ea4ab781863eA66C230C39EA
100,539,0x342996D8EAC41fb5ea4ab781863eA66C230C39EA
141,540,0xA25207Bb8f8EC2423E2ddf2686A0CD2048352f3E
100,541,0x342996D8EAC41fb5ea4ab781863eA66C230C39EA
100,542,0x2c39B8C5B9D31299449474A4D0bcd8F9A32751E4
100,543,0x2c39B8C5B9D31299449474A4D0bcd8F9A32751E4
100,544,0x2c39B8C5B9D31299449474A4D0bcd8F9A32751E4
100,545,0x2c39B8C5B9D31299449474A4D0bcd8F9A32751E4
125,546,0x6e5d43A620fC9456A1F23BE69933a516E177dDec
100,547,0x4EA4A38e351Ae6e4d29F19a173986A178144132f
100,548,0x1711bc52bf7e0494325799717fe640F1924617B7
100,549,0x1711bc52bf7e0494325799717fe640F1924617B7
100,550,0x5bEE938736df6cb720D54Db2dFb1e17786CAa318
100,551,0x1711bc52bf7e0494325799717fe640F1924617B7
100,552,0x1711bc52bf7e0494325799717fe640F1924617B7
100,553,0xC72362DEb3572D3B334fDA7A8B2f0188bF27c6a1
100,554,0x755757E14E38aE67b146D9F1cF84a58B8654eF63
100,555,0x755757E14E38aE67b146D9F1cF84a58B8654eF63
100,556,0x78529B90a6fAD4A380aBFd82AeA708775c3946e6
100,557,0xF512147180ebF2273636Eb2A8547424F90410D51
100,558,0x5bEE938736df6cb720D54Db2dFb1e17786CAa318
100,559,0x6aE84EBeF54FDf7705ddDE7b20AD258f7769C91A
100,560,0xAe22A659B0b58F4C61a6Aaf7fC0fe7b1f7Fa59fC
100,561,0xf7B14D1c8a3eCa7A4d7cc8F9C8cA5B0d36822865
100,562,0x14931bf7B62B8cec8Bb2E993f1E4F7985875Ad1b
100,563,0x14931bf7B62B8cec8Bb2E993f1E4F7985875Ad1b
109,564,0xE3b2F16a52671AF6a5d498D3CfDcCCdC2Ad0D58f
471,565,0xE3b2F16a52671AF6a5d498D3CfDcCCdC2Ad0D58f
209,566,0xE3b2F16a52671AF6a5d498D3CfDcCCdC2Ad0D58f
100,567,0x5bEE938736df6cb720D54Db2dFb1e17786CAa318
355,568,0xE3b2F16a52671AF6a5d498D3CfDcCCdC2Ad0D58f
100,569,0x5bEE938736df6cb720D54Db2dFb1e17786CAa318
100,570,0x5bEE938736df6cb720D54Db2dFb1e17786CAa318
100,571,0xf7B14D1c8a3eCa7A4d7cc8F9C8cA5B0d36822865
100,572,0xED6F4Cd9288FB42F9E119F663B810bE25E857D0B
165,573,0xE3b2F16a52671AF6a5d498D3CfDcCCdC2Ad0D58f
116,574,0xE3b2F16a52671AF6a5d498D3CfDcCCdC2Ad0D58f
100,575,0x51BD9fd860223EF52cF77b517EbaB5cA58dc1c63
109,576,0xfDC09C96E5B7EBe2F6C36E1bc0B6a6A8C6571C82
197,577,0xE3b2F16a52671AF6a5d498D3CfDcCCdC2Ad0D58f
100,578,0xf7B14D1c8a3eCa7A4d7cc8F9C8cA5B0d36822865
109,579,0xfDC09C96E5B7EBe2F6C36E1bc0B6a6A8C6571C82
109,580,0xfDC09C96E5B7EBe2F6C36E1bc0B6a6A8C6571C82
109,581,0xfDC09C96E5B7EBe2F6C36E1bc0B6a6A8C6571C82
100,582,0x5bEE938736df6cb720D54Db2dFb1e17786CAa318
100,583,0xc0d39bCC0a021CFb5dB2b8CEDb160E4EA0Ff5176
100,584,0x3A1E9E54F4D708E3ACBDb2CFaa3eC94f34B9b02e
100,585,0xE393c2935e11B954d7A2Ae46afd675609Fae6dF1
100,586,0xE393c2935e11B954d7A2Ae46afd675609Fae6dF1
100,587,0xE393c2935e11B954d7A2Ae46afd675609Fae6dF1
100,588,0x9d3619b76cD18CBa773e04fB38Bf279F4938E2A8
116,589,0xE3b2F16a52671AF6a5d498D3CfDcCCdC2Ad0D58f
672,590,0xE3b2F16a52671AF6a5d498D3CfDcCCdC2Ad0D58f
125,591,0x99CCF0db7783927E9a1Ad324e99b6964C587024A
141,592,0xed356955A4AF05D83fa553871c67aF147e14ca3E
141,593,0xed356955A4AF05D83fa553871c67aF147e14ca3E
116,594,0xE3b2F16a52671AF6a5d498D3CfDcCCdC2Ad0D58f
100,595,0x7D415A8149741f668B114AB41aA44bA3878e108b
100,596,0x74f0ef88878bAd5c38EE76144ebB723C94E25A86
100,597,0x1785B9d1C721F89e457D90c3810F7e40fE41B28E
100,598,0x14931bf7B62B8cec8Bb2E993f1E4F7985875Ad1b
100,599,0x99CCF0db7783927E9a1Ad324e99b6964C587024A
100,600,0x99CCF0db7783927E9a1Ad324e99b6964C587024A
100,601,0xE890EB333d154fBb4242327228d3fFce125A5867
100,602,0xd5198F31C6206E5fCAD59EbEa38d6425539FD24d
100,603,0xd5198F31C6206E5fCAD59EbEa38d6425539FD24d
100,604,0x2669307E88901316AaAD07c125534653D4f01E0e
100,605,0x8C126eB5aDA6C61f5B48e9791d5D539576aF87Cb
100,606,0x20A247cD693eAa63Ac3eCd8572BEd4CA221aDFA9
100,607,0x20A247cD693eAa63Ac3eCd8572BEd4CA221aDFA9
100,608,0x20A247cD693eAa63Ac3eCd8572BEd4CA221aDFA9
100,609,0x20A247cD693eAa63Ac3eCd8572BEd4CA221aDFA9
100,610,0xAD73D369549a37D6F95aA270aCdE33d85c1bf16A
100,611,0xa630119980D9F1b7Ac1548ab50143AC79a76B090
100,612,0xf3e4D421E826a03848254095455ce818Ace25AF6
100,613,0xdb527a9f967d22B9A2801f21DcDaf819fcD9509E
100,614,0x0140981BB450910DAfBA76f2b46ed8010e4D7a59
100,615,0x170eFD63dca37a7f92A2fbD5516ce1918AB526cf
100,616,0x7eaFafb98F50E477A8D3015d0f9E0439f30121EF
100,617,0x4F1D4b612b843189ff93888cc34678726B088cef
100,618,0x3801349a677b905924c4Ed00227f9c88f9EeC754
100,619,0x4aD3Ec5422a7D0507e46196B5457567e84761393
100,620,0x63fC588966deacB2908b6A596a6386f3B1daD723
100,621,0x63fC588966deacB2908b6A596a6386f3B1daD723
100,622,0x63fC588966deacB2908b6A596a6386f3B1daD723
100,623,0x63fC588966deacB2908b6A596a6386f3B1daD723
100,624,0x63fC588966deacB2908b6A596a6386f3B1daD723
100,625,0x63fC588966deacB2908b6A596a6386f3B1daD723
100,626,0x63fC588966deacB2908b6A596a6386f3B1daD723
100,627,0x63fC588966deacB2908b6A596a6386f3B1daD723
100,628,0x63fC588966deacB2908b6A596a6386f3B1daD723
100,629,0x63fC588966deacB2908b6A596a6386f3B1daD723
100,630,0x3C908edBf44e9d29F596777c7b3f4bbC8114a4f7
100,631,0x77Ef0bB2A8fe8bAb8372da805018D4EA122EB300
100,632,0xB226279c160D97929c160074c0db3fA1C9802964
100,633,0x83bf10B31B0e109a1F821f42CB6695317b253c23
100,634,0x745D3549D0A7Ae99D4Ff947332f8b079d16307d7
100,635,0xa472e4ca3A2c58903e7E17dEb29Bebbd508E20DE
100,636,0xb24156B92244C1541F916511E879e60710e30b84
100,637,0x288fE43139741F91a8Cbb6F4adD83811c794851b
100,638,0xe4E0bd00dd7fB8eD1f3C42346a0FC606E6359565
100,639,0x2D6836B5D89E319f38ac3c058f4c835F0C69B398
100,640,0xE890EB333d154fBb4242327228d3fFce125A5867
100,641,0xE890EB333d154fBb4242327228d3fFce125A5867
100,642,0xE890EB333d154fBb4242327228d3fFce125A5867
100,643,0xAFc7e26C9504f4073793bAe1a654557CADA919dB
100,644,0x74fF67a092b57040B5EcC017887daf7aFFBF2DCb
100,645,0x3f46A271fAF090C5ed0b9851dA27c51269436c67
100,646,0x3f46A271fAF090C5ed0b9851dA27c51269436c67
100,647,0x2D6836B5D89E319f38ac3c058f4c835F0C69B398
100,648,0x70c3AE4Daeb1586d4320047C84108deA67728F2C
100,649,0x70c3AE4Daeb1586d4320047C84108deA67728F2C
100,650,0x70c3AE4Daeb1586d4320047C84108deA67728F2C
100,651,0x28265b4188FF587E5Cfe1155606026cD2CCd243d
100,652,0x28265b4188FF587E5Cfe1155606026cD2CCd243d
100,653,0xaa470c4aDdD38c70595b50FD169A1C293cF56Ab8
100,654,0x65ceD347A006B95C8FA74Dea8DE4F688A264f9B0
100,655,0xbCFD71E6b1D0c772B10D3B5621b01D97779Fc472
100,656,0x76d6cf3bb66aae4D852efa8c532Ec5332757cC9A
100,657,0x8A7Ea886E45656ec1697c4A5e20450cFe8D62A83
100,658,0x821B358a4ecc21b987806fD7966CFee34E3EE6D1
100,659,0x5DAafe54985F5C1c421761590Ad1a6064Fb3C998
100,660,0xeA6CDb8db34150cD25881BE557C123d72d98C74a
100,661,0xe166fAA4434d96F6D11b6Fee47634E1fC043b1Ab
